epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.289967976464165,0.010066666666666666,4.99397816696167,0.008,0.003257347764836115
2,5.290002808888754,0.009244444444444444,4.992211235809326,0.0086,0.003181396171845487
3,5.286619334665934,0.009955555555555556,4.9973593528747555,0.009,0.003428380392976207
4,5.284959665679931,0.009666666666666667,4.996042500305176,0.008,0.00292916090278451
5,5.283397401852078,0.009688888888041178,4.994081885528565,0.0078,0.0027305261192484753
6,5.283489462280273,0.00999999999915229,4.994870889282226,0.0092,0.0031711693578376976
7,5.293094188690185,0.010266666666666667,4.993856927490234,0.0084,0.0031909497552136123
8,5.286375259484185,0.0099111111102634,4.993743486022949,0.009,0.0029587034502730567
9,5.286773100789388,0.0108,4.9938181823730465,0.0082,0.0030648018148417356
10,5.284192339494493,0.009844444442749024,4.996729814147949,0.009,0.0033202013395964227
11,5.285665943569607,0.0102,4.993638500976562,0.009,0.0035010243224387777
12,5.289942405954997,0.009666666666666667,4.994305779266357,0.0078,0.0027331265431872857
13,5.290123045349121,0.010777777777777778,4.993849240875244,0.0082,0.0028927129146361346
14,5.286811490461561,0.009822222221374511,4.991226832580566,0.0084,0.002937253071172391
15,5.290998715972901,0.009533333332485622,4.994193620300293,0.0086,0.003017291193252737
16,5.2856324570549855,0.0102,4.996442845916748,0.0082,0.003140630918779555
