epoch,train_loss,train_acc
1,2.499002135043674,0.3509111111111111
2,1.6501734989378187,0.5322222222222223
3,1.3116995105107625,0.6165333333333334
4,1.061530232196384,0.6789111111111111
5,0.8554006764411927,0.7379111111111111
6,0.6778049506558312,0.7887555555555555
7,0.5327078409936693,0.8315333333333333
8,0.4089013434304131,0.8681111111111111
9,0.3219827116860284,0.8947555555555555
10,0.2503057686169942,0.9186
11,0.18887539275089898,0.9371333333333334
12,0.15113547013981474,0.9511333333333334
13,0.11347581001238691,0.9624222222222222
14,0.08753593129143118,0.9711777777777778
15,0.06487643987735113,0.9788888888888889
16,0.36910824628671013,0.9032666666666667
