epoch,train_loss,train_acc
1,2.710880776892768,0.3138222222222222
2,1.82160369398329,0.49024444443766274
3,1.5054567913267347,0.5677111110636393
4,1.2879833015653823,0.621444444390191
5,1.1076548901345995,0.6685777777777778
6,0.952338353559706,0.7110666665988498
7,0.8200491825315688,0.7484222222086588
8,0.7024392132017347,0.7809555554741754
9,0.5922239407115513,0.8120666665581596
10,0.49212763112386065,0.8423333332383897
11,0.4031439086596171,0.8689999999728732
12,0.3345288896666633,0.8908222222086589
13,0.27069191029866535,0.9111333332926432
14,0.21884855914645726,0.9277333333197699
15,0.1726805955145094,0.9447777777370877
