epoch,train_loss,train_acc
1,2.7507165418836808,0.3083555555419922
2,1.8263970859527587,0.49042222218153214
3,1.5080638707478842,0.5658888888685438
4,1.2982207658979628,0.6219555554877387
5,1.1197918163935343,0.6677333332722981
6,0.9587468190087213,0.708044444390191
7,0.829330153550042,0.7421555555148655
8,0.7017366278860304,0.7821777777235244
9,0.5980373449961345,0.8115111111111111
10,0.49429188284873965,0.8429555554877388
11,0.415044152296914,0.8657777777777778
12,0.3416652490986718,0.8886222222222222
13,0.2721622588475545,0.9114666666124133
14,0.22609619829919603,0.9261111110704211
15,0.1794974498404397,0.94093333331977
16,0.13761529513994852,0.9559777776828341
17,0.1170017089234458,0.96179999995931
