epoch,train_loss,train_acc
1,2.698187476624383,0.3146666666191949
2,1.812960786204868,0.4914444444173177
3,1.5105425619337294,0.5670444444376628
4,1.2863086711247762,0.6222222221679687
5,1.1111666177537707,0.6649555555148655
6,0.9606393575774299,0.709155555501302
7,0.8314133374108209,0.7453777777642144
8,0.7086804522302416,0.7797555554470486
9,0.6062360153092279,0.8077555555148654
10,0.5030298957771725,0.8400888888888889
11,0.4195789300918579,0.8659555554877387
12,0.3502232963350084,0.8871999999321832
13,0.28372348941167197,0.9075999999864366
14,0.22554456782605914,0.9258666665852865
15,0.18909453701178233,0.9391999999593099
16,0.14481811816427442,0.9535999999864366
