epoch,train_loss,train_acc
1,2.79875259475708,0.31233333333333335
2,1.93581990008884,0.4812444444444444
3,1.5925216192245484,0.5571111111111111
4,1.3573089686923556,0.6105333333333334
5,1.1896725854237875,0.6524666666666666
6,1.0093833041297064,0.6980666666666666
7,0.867804444079929,0.7365333333333334
8,0.7431292819552952,0.7702888888888889
9,0.6122254552205404,0.8050888888888889
10,0.5293389482710097,0.8328888888888889
11,0.4599178888320923,0.8505333333333334
12,0.33790885026719836,0.8901111111111111
13,0.24765908168686762,0.9199777777777778
14,0.20516616254382664,0.9330444444444445
15,0.2178484296268887,0.9292888888888889
16,0.15343223538663653,0.9515111111111111
