epoch,train_loss,train_acc
1,3.4720471350775823,0.22164444442749026
2,2.1614623161739774,0.4405999999457465
3,1.6759342935985988,0.5420444444173177
4,1.380485379070706,0.6152444444037544
5,1.1404438552856446,0.6796666666463216
6,0.9339173605389065,0.73726666668023
7,0.7618237998538547,0.7881555555013021
8,0.6118702019797431,0.8361777777777778
9,0.4822752483155992,0.8761777776692707
10,0.38012713632583617,0.9074666665988499
11,0.29375449012120564,0.9337999999864366
12,0.22434569703737894,0.9553999999186199
13,0.17467075372272067,0.9690222221544055
14,0.1372627383126153,0.9780666665852865
15,0.11005500573582119,0.9853555555419922
16,0.09180591362317403,0.9873999999457466
