epoch,train_loss,train_acc
1,3.491865473090278,0.2203111110873752
2,2.166181344540914,0.4416444444105361
3,1.6816656415303548,0.5444222222018772
4,1.3822379944695367,0.61526666663954
5,1.1372634838210212,0.6817111110839844
6,0.9427482146581014,0.7371333332926433
7,0.7615563705232409,0.7907555555284288
8,0.6150400962723626,0.8357999999457466
9,0.48803463149600557,0.8754222221815322
10,0.3836782836384243,0.90833333327908
11,0.29424358450041876,0.9362222221679688
12,0.2301916222837236,0.9553555554606119
13,0.17591842249764336,0.9694888888753256
14,0.13785136913988325,0.9795999999864367
15,0.11022848578294119,0.9855333332655165
16,0.09196312210294935,0.9885333333333334
