epoch,train_loss,train_acc
1,5.00382085723877,0.03548888888634576
2,3.940387174987793,0.08646666666158041
3,3.7016037543826634,0.11948888887532551
4,3.498346125793457,0.15462222222222222
5,3.329673709826999,0.1821111111111111
6,3.1558355834113225,0.21631111108398435
7,3.017454561530219,0.2448
8,2.8831492185804577,0.2646222222154406
9,2.74777111354404,0.2948444444308811
10,2.6263664936913385,0.3191333333231608
11,2.5208700144873726,0.338977777750651
12,2.424618071492513,0.35971111107042103
13,2.342394430838691,0.37713333330620663
14,2.2571769090016685,0.3968888888888889
15,2.1749817525015938,0.41364444441053605
16,2.096986006757948,0.43311111109754774
17,2.0081538614908854,0.45206666666666667
18,1.941198044459025,0.4655555555216472
19,1.8600230998569065,0.48646666664632165
20,1.7915007504357232,0.5009999999864366
21,1.705759239578247,0.5195111110568577
22,1.6190147067387899,0.5430888888753256
23,1.5225524790234035,0.564311111090766
24,1.4343592424180773,0.5852222222018771
25,1.3385157725863988,0.609777777730306
26,1.2405304337183634,0.635444444390191
27,1.1424040764702692,0.660155555501302
28,1.0413037616941665,0.6866666666463216
29,0.9298143545150757,0.7200222222018772
30,0.8297925068749322,0.7459999999864366
31,0.709826734246148,0.7831777776828341
32,0.5952657040490045,0.8158888888888889
