epoch,train_loss,train_acc
1,4.797811434088813,0.04824444444105361
2,4.1558478962368435,0.0754666666531033
3,3.8417329236772324,0.11164444444444445
4,3.5844377908918594,0.14639999999660916
5,3.356868642891778,0.18217777775065103
6,3.167089679929945,0.21437777775065103
7,3.0279494828118216,0.2423555555284288
8,2.8951863387637666,0.26848888887871636
9,2.7264010115305584,0.30273333332655167
10,2.6190837235768636,0.32404444444444447
11,2.4951499008602567,0.348644444410536
12,2.36844127913581,0.37513333330959747
13,2.302940488179525,0.3912888888888889
14,2.2476536333296036,0.4019777777370877
15,2.1298286262512205,0.4295111110941569
16,2.0825446134355334,0.43706666661919485
17,1.9082926995595295,0.4753111110839844
18,1.8010942270490857,0.49962222222222225
19,1.9910401064978704,0.45788888884141704
20,2.2856868208355374,0.3942888888888889
21,1.862834801949395,0.4818666666327583
22,1.6441818595674302,0.5370222221679687
23,1.483297016037835,0.5757999999932183
24,1.2935859206305609,0.6229999999728733
25,1.1244360878838433,0.66593333331977
26,0.9613790151807997,0.7140444444173177
27,0.8030727537155151,0.7595111110975478
28,0.652011278576321,0.8035555554606119
29,0.5093692103491889,0.8474666666124132
30,0.37452940116458466,0.8930444443766277
31,0.2666998572932349,0.9290444444037543
